id,split,valence,arousal,dominance,text,clean_text,sentiment_score,sentiment_label,EMI,Manipulation_Level
SemEval_637,dev,3.4,2.9,3.0,Walnuts 'combat unhealthy fats',walnuts unhealthy fats,-0.5267,Negative,0.5160199999999999,Moderately Manipulative
SemEval_638,train,2.9,3.3,2.9,Apple to Vista upgraders: 'Wait',apple vista upgraders,0.0,Neutral,0.2,Non-Manipulative
SemEval_639,train,2.4,2.9,2.9,Injured Sarwan to miss one-dayers,injured sarwan miss,-0.5106,Negative,0.50636,Moderately Manipulative
SemEval_64,train,3.38,3.38,3.25,Scientists discover miracle in the depths,scientists discover miracle depths,0.5859,Positive,0.55154,Moderately Manipulative
SemEval_640,train,2.2,3.8,3.3,Firms on alert for letter bombs,firms alert letter bombs,0.296,Positive,0.37760000000000005,Moderately Manipulative
SemEval_641,train,3.1,3.3,3.3,Studios sign off on movie downloads,studios sign movie downloads,0.0,Neutral,0.2,Non-Manipulative
SemEval_642,train,3.27,3.0,3.09,Asif returns with four-wicket haul,asif returns haul,0.0,Neutral,0.2,Non-Manipulative
SemEval_643,dev,3.0,2.9,3.1,"Bush authorized Iranians' arrest in Iraq, Rice says",bush authorized iranians arrest iraq rice says,-0.34,Negative,0.404,Moderately Manipulative
SemEval_644,test,2.3,3.1,2.6,Porn ring scandal reaches Australia,porn ring scandal reaches australia,-0.4019,Negative,0.44114000000000003,Moderately Manipulative
SemEval_645,train,2.7,3.1,3.0,Deputy health minister arrested in US-Iraqi raid,deputy health minister arrested raid,-0.4767,Negative,0.48602,Moderately Manipulative
SemEval_646,train,2.3,3.0,2.9,Senator Carl Krueger thinks iPods can kill you,senator carl krueger thinks ipods kill,-0.6908,Negative,0.61448,Highly Manipulative
SemEval_647,train,3.4,3.0,3.0,"Finally, Senate okays anti-terror bill Manila",finally senate okays bill manila,0.4767,Positive,0.48602,Moderately Manipulative
SemEval_648,train,2.13,3.62,3.12,Somalia declares state of emergency,somalia declares state emergency,-0.3818,Negative,0.42908,Moderately Manipulative
SemEval_649,train,3.3,3.2,3.0,Matt shines with his Alpine finish,matt shines alpine finish,0.0,Neutral,0.2,Non-Manipulative
SemEval_65,train,3.0,2.9,3.0,Doctors Seeing Patients Who Think They're Internet Addicted,doctors seeing patients think internet addicted,0.0,Neutral,0.2,Non-Manipulative
SemEval_650,train,2.8,3.0,3.2,BP CEO Browne to step down in June,bp ceo browne step june,0.0,Neutral,0.2,Non-Manipulative
SemEval_651,train,3.1,3.3,3.3,An iPhone by any other name? Surely not,iphone name surely,0.4404,Positive,0.46424000000000004,Moderately Manipulative
SemEval_652,train,2.2,2.8,2.8,Life in Gaza steadily worsens,life gaza steadily worsens,-0.4767,Negative,0.48602,Moderately Manipulative
SemEval_653,train,3.1,3.1,3.0,The energy challenge | Exotic visions: how to cool a planet (maybe),energy challenge exotic visions cool planet maybe,0.6808,Positive,0.60848,Highly Manipulative
SemEval_654,train,3.4,3.2,3.3,"Easy ways to (really) save $400,000",easy ways really save,0.7501,Positive,0.6500600000000001,Highly Manipulative
SemEval_656,train,3.0,2.9,3.0,Findings: Can humanity survive? Want to bet on it?,findings humanity survive want bet,0.0772,Positive,0.24632,Non-Manipulative
SemEval_657,train,2.7,3.2,2.9,Iran steps up production of weapons-grade uranium,iran steps production uranium,0.0,Neutral,0.2,Non-Manipulative
SemEval_658,train,3.0,3.0,2.8,Rig-threat cargo ship towed ashore,cargo ship towed ashore,0.0,Neutral,0.2,Non-Manipulative
SemEval_659,train,2.5,2.7,3.0,Palestinians say clashes hurt their cause,palestinians say clashes hurt cause,-0.5267,Negative,0.5160199999999999,Moderately Manipulative
SemEval_66,test,3.2,3.2,3.1,China launches two satellites into orbit,china launches two satellites orbit,0.0,Neutral,0.2,Non-Manipulative
SemEval_660,train,3.1,3.2,3.1,Male sweat can raise hormones,male sweat raise hormones,0.0,Neutral,0.2,Non-Manipulative
SemEval_661,train,2.2,3.3,2.8,Vital Signs: Hazards: Antidepressant linked to fractures in older people,vital signs hazards antidepressant linked fractures older people,0.296,Positive,0.37760000000000005,Moderately Manipulative
SemEval_662,train,2.6,3.1,3.1,Peron held over '70s rights abuses,peron held rights abuses,-0.5574,Negative,0.53444,Moderately Manipulative
SemEval_663,train,3.0,2.8,2.9,Space life search turns to TV,space life search turns tv,0.0,Neutral,0.2,Non-Manipulative
SemEval_664,train,2.7,3.3,3.3,"Super Bowl ads of cartoonish violence, perhaps reflecting toll of war",super bowl ads cartoonish violence perhaps reflecting toll war,-0.6249,Negative,0.57494,Moderately Manipulative
SemEval_665,train,3.0,3.0,3.0,YouTube told to drop celeb sex video,youtube told drop celeb sex video,-0.2732,Negative,0.36392,Moderately Manipulative
SemEval_666,dev,3.0,2.6,2.9,Beckham & Posh and more athlete-celebrity couples,beckham posh couples,0.0,Neutral,0.2,Non-Manipulative
SemEval_667,train,3.4,2.8,3.0,City sets up ice storm shelters,city sets ice storm shelters,0.0,Neutral,0.2,Non-Manipulative
SemEval_669,test,2.5,2.8,3.1,Review: 'Alpha Dog' misses the point,review dog misses point,-0.2263,Negative,0.33578,Moderately Manipulative
SemEval_67,dev,3.4,3.0,3.3,Vegetables May Boost Brain Power in Older Adults,vegetables may boost brain power older adults,0.4019,Positive,0.44114000000000003,Moderately Manipulative
SemEval_670,train,2.62,3.37,3.25,Republicans plan to block Iraq debate,republicans plan block iraq debate,-0.4404,Negative,0.46424000000000004,Moderately Manipulative
SemEval_671,train,3.0,2.75,3.0,Mixed reaction to China's Africa push,mixed reaction china africa push,0.0,Neutral,0.2,Non-Manipulative
SemEval_672,dev,3.0,2.7,2.8,Snowed in the Canadian Rockies,snowed canadian rockies,0.0,Neutral,0.2,Non-Manipulative
SemEval_673,train,3.0,3.14,3.0,"Skip the showers: male sweat turns women on, study says",skip showers male sweat turns women study says,0.0,Neutral,0.2,Non-Manipulative
SemEval_674,train,3.1,3.1,3.0,Gently Weeps' lyrics sheet up for sale,gently weeps lyrics sheet sale,0.1531,Positive,0.29186,Non-Manipulative
SemEval_675,train,3.4,2.8,2.8,Canete wins inaugural Joburg Open,canete wins inaugural joburg open,0.5719,Positive,0.54314,Moderately Manipulative
SemEval_676,train,3.2,3.6,3.4,Rights group halts violent Nepal strikes,rights group halts violent nepal strikes,-0.7506,Negative,0.6503600000000002,Highly Manipulative
SemEval_677,train,2.7,2.9,2.9,Real suffer Carlos injury setback,real suffer carlos injury setback,-0.743,Negative,0.6458,Highly Manipulative
SemEval_678,train,2.5,3.2,2.6,Astronaut may have buckled under stress,astronaut may buckled stress,-0.4215,Negative,0.4529,Moderately Manipulative
SemEval_679,train,2.22,3.22,2.56,Gunmen abduct Filipino woman in Nigeria,gunmen abduct filipino woman nigeria,0.0,Neutral,0.2,Non-Manipulative
SemEval_68,train,2.57,3.29,2.71,Hurricane Paul nears Category 3 status,hurricane paul nears category status,0.0,Neutral,0.2,Non-Manipulative
SemEval_680,train,3.2,3.2,3.1,NFL team's fan of the year: 'Flag Lady',nfl team fan year lady,0.3182,Positive,0.39092000000000005,Moderately Manipulative
SemEval_681,train,3.0,2.9,2.9,No 10 rejects police state claim,rejects police state claim,-0.4939,Negative,0.49634,Moderately Manipulative
SemEval_682,train,3.12,2.75,3.12,Malaysian AirAsia X to fly in July,malaysian airasia x fly july,0.0,Neutral,0.2,Non-Manipulative
SemEval_683,test,2.2,3.1,2.7,10 kidnapped at Nigeria oil base,kidnapped nigeria oil base,0.0,Neutral,0.2,Non-Manipulative
SemEval_684,train,3.1,3.2,3.0,Guy sweat is babe magnet,guy sweat babe magnet,0.0,Neutral,0.2,Non-Manipulative
SemEval_685,train,3.37,3.37,3.25,Township tourism booming in South Africa,township tourism booming south africa,0.0,Neutral,0.2,Non-Manipulative
SemEval_686,train,2.71,2.86,3.0,'Alpha Dog' misses the point,dog misses point,-0.2263,Negative,0.33578,Moderately Manipulative
SemEval_688,test,3.1,2.8,3.1,"'Grey's,' 'Pirates' lead People's Choice",lead people choice,0.0,Neutral,0.2,Non-Manipulative
SemEval_69,train,2.5,3.3,3.3,"Russian ship sinks, 18-member crew missing",russian ship sinks crew missing,-0.296,Negative,0.37760000000000005,Moderately Manipulative
SemEval_690,train,2.18,3.46,2.82,Now it's official: Iraq's a mess,official iraq mess,-0.3612,Negative,0.4167200000000001,Moderately Manipulative
SemEval_691,train,2.33,3.17,2.83,Snow brings travel misery to England,snow brings travel misery england,-0.5719,Negative,0.54314,Moderately Manipulative
SemEval_692,train,1.88,2.88,2.5,James Brown's 5-year-old son left out of will,james brown son left,0.0,Neutral,0.2,Non-Manipulative
SemEval_693,train,2.1,3.1,2.9,Two men killed by London tube train,two men killed london tube train,-0.6705,Negative,0.6023,Highly Manipulative
SemEval_694,train,2.8,3.0,3.0,US millions fail to buy influence in deadly Gaza power play,us millions fail buy influence deadly gaza power play,-0.2732,Negative,0.36392,Moderately Manipulative
SemEval_695,train,3.0,2.88,3.0,PLO ministers agreed upon in Mecca,plo ministers agreed upon mecca,0.2732,Positive,0.36392,Moderately Manipulative
SemEval_696,train,2.43,3.0,3.0,Squadron apologies over 'friendly-fire' death,squadron apologies death,-0.5994,Negative,0.55964,Moderately Manipulative
SemEval_698,train,3.0,3.1,3.0,Friendly fire pilot 'experienced',friendly fire pilot,0.2023,Positive,0.32138,Moderately Manipulative
SemEval_699,test,3.0,2.86,2.86,SPACE.com: Black hole triplets spotted,black hole triplets spotted,0.0,Neutral,0.2,Non-Manipulative
SemEval_7,test,3.44,3.22,3.22,Kate is marrying Doherty,kate marrying doherty,0.0,Neutral,0.2,Non-Manipulative
SemEval_70,train,2.9,3.2,3.1,Iran's president urges higher birth rate,iran president urges higher birth rate,0.0,Neutral,0.2,Non-Manipulative
SemEval_700,dev,3.1,3.0,3.1,Vaccines: Mandate or choice?,vaccines mandate choice,0.0,Neutral,0.2,Non-Manipulative
SemEval_701,train,2.4,3.0,2.6,"Congolese soldiers riot, loot over pay issue",congolese soldiers riot loot pay issue,-0.6124,Negative,0.56744,Moderately Manipulative
SemEval_702,train,3.0,2.71,2.86,Commodities lead Europe higher,commodities lead europe higher,0.0,Neutral,0.2,Non-Manipulative
SemEval_703,train,2.9,3.0,3.0,Ingredient in male sweat raises women's hormone levels,ingredient male sweat raises women hormone levels,0.0,Neutral,0.2,Non-Manipulative
SemEval_704,dev,3.2,2.9,3.3,Goetschl ends Austrian win drought,goetschl ends austrian win drought,0.5859,Positive,0.55154,Moderately Manipulative
SemEval_705,test,2.6,3.1,2.7,Doomsday Clock ticking away,doomsday clock ticking away,-0.5859,Negative,0.55154,Moderately Manipulative
SemEval_706,train,2.8,3.3,3.2,Troops massing around Somali town,troops massing around somali town,0.0,Neutral,0.2,Non-Manipulative
SemEval_707,train,2.5,3.0,3.12,Tariq Ramadan has an identity issue,tariq ramadan identity issue,0.0,Neutral,0.2,Non-Manipulative
SemEval_708,train,2.78,3.11,3.11,Peretz orders IDF to respond with force to north border attacks,peretz orders idf respond force north border attacks,-0.4404,Negative,0.46424000000000004,Moderately Manipulative
SemEval_709,train,2.1,3.2,2.1,Trains crash near Thai resort town,trains crash near thai resort town,-0.4019,Negative,0.44114000000000003,Moderately Manipulative
SemEval_71,train,3.5,3.4,3.1,Apple set for massive market gains,apple set massive market gains,0.34,Positive,0.404,Moderately Manipulative
SemEval_710,train,3.0,2.9,3.0,"Hamas, Fatah return to unity gov't talks in Mecca",hamas fatah return unity talks mecca,0.0,Neutral,0.2,Non-Manipulative
SemEval_711,dev,3.2,3.0,3.2,Pats' fourth-quarter rally finishes Chargers,pats rally finishes chargers,0.0,Neutral,0.2,Non-Manipulative
SemEval_712,train,2.0,3.2,2.7,7 Die As US Helicopter Crashes in Iraq,die us helicopter crashes iraq,-0.5994,Negative,0.55964,Moderately Manipulative
SemEval_713,train,1.9,3.4,2.6,Millionaire secret Santa dies,millionaire secret santa dies,0.0,Neutral,0.2,Non-Manipulative
SemEval_714,train,3.14,3.43,3.0,Morrissey may cheer up Eurovision,morrissey may cheer eurovision,0.5106,Positive,0.50636,Moderately Manipulative
SemEval_715,train,3.0,2.83,3.0,Christian values guide Dungy and the Colts,christian values guide dungy colts,0.4019,Positive,0.44114000000000003,Moderately Manipulative
SemEval_716,train,2.4,3.8,3.1,Israeli woman's tirade spurs PM outrage,israeli woman tirade spurs pm outrage,-0.5106,Negative,0.50636,Moderately Manipulative
SemEval_717,train,3.0,2.9,3.0,Passing exchange becomes political flashpoint,passing exchange becomes political flashpoint,0.0,Neutral,0.2,Non-Manipulative
SemEval_718,train,2.7,3.2,3.0,Police probe 2 church fires half mile apart,police probe church fires half mile apart,0.0,Neutral,0.2,Non-Manipulative
SemEval_719,train,2.2,3.2,3.2,Italy to try US soldier for agent's Iraq death,italy try us soldier agent iraq death,-0.5994,Negative,0.55964,Moderately Manipulative
SemEval_72,train,2.7,3.1,3.0,Tumor Types May Explain Survival Rates for Cancer,tumor types may explain survival rates cancer,-0.7906,Negative,0.6743600000000001,Highly Manipulative
SemEval_720,train,3.0,3.0,3.12,Depp to star in spy poisoning film,depp star spy poisoning film,-0.5859,Negative,0.55154,Moderately Manipulative
SemEval_721,dev,3.0,2.88,2.88,'24's' Jack Bauer returns,jack bauer returns,0.0,Neutral,0.2,Non-Manipulative
SemEval_722,test,3.29,2.43,3.0,US Airways boosts bid for Delta,us airways boosts bid delta,0.3182,Positive,0.39092000000000005,Moderately Manipulative
SemEval_723,train,2.75,2.5,3.37,"Even before its release, world climate report is criticized as too optimistic",even release world climate report criticized optimistic,-0.0516,Negative,0.23096000000000003,Non-Manipulative
SemEval_724,train,2.63,3.25,2.62,"Second hanging also went awry, Iraq tape shows",second hanging also went awry iraq tape shows,0.0,Neutral,0.2,Non-Manipulative
SemEval_725,train,3.14,3.28,3.14,Howell takes one shot lead in Sony Open,howell takes one shot lead sony open,0.0,Neutral,0.2,Non-Manipulative
SemEval_726,train,2.9,3.0,2.9,Psych checks reviewed after astronaut's crack-up,psych checks reviewed astronaut,0.0,Neutral,0.2,Non-Manipulative
SemEval_727,train,2.3,2.6,2.5,"Pap Test, a mainstay against cervical cancer, may be fading",pap test mainstay cervical cancer may fading,-0.6597,Negative,0.59582,Moderately Manipulative
SemEval_728,train,3.1,3.1,3.3,Martins leads Newcastle fightback,martins leads newcastle fightback,0.0,Neutral,0.2,Non-Manipulative
SemEval_729,train,3.33,2.89,3.33,PS3 pricey but impressive,pricey impressive,0.5106,Positive,0.50636,Moderately Manipulative
SemEval_73,train,2.6,3.0,2.9,Routine mission turns into hunt for missing comrade,routine mission turns hunt missing comrade,-0.296,Negative,0.37760000000000005,Moderately Manipulative
SemEval_730,train,3.0,3.1,2.8,Pluto's revenge: 'Word of the Year' award,pluto revenge year award,0.0258,Neutral,0.21548,Non-Manipulative
SemEval_731,train,3.0,2.8,3.1,European Space Agency,european space agency,0.0,Neutral,0.2,Non-Manipulative
SemEval_732,train,2.0,3.3,3.1,Hackers strike at key Internet servers,hackers strike key internet servers,-0.128,Negative,0.2768,Non-Manipulative
SemEval_733,train,3.1,3.3,3.2,Hussein co-defendants executed,hussein executed,0.0,Neutral,0.2,Non-Manipulative
SemEval_735,train,3.64,2.91,3.09,Blissing out in Ojai,blissing ojai,0.0,Neutral,0.2,Non-Manipulative
SemEval_736,train,2.38,3.25,2.88,"Houston, she's got some problems",houston got problems,-0.4019,Negative,0.44114000000000003,Moderately Manipulative
SemEval_737,train,3.7,3.2,3.1,Amazon.com has 'best ever' sales,ever sales,0.0,Neutral,0.2,Non-Manipulative
SemEval_738,train,2.2,3.4,2.7,Hackers attack root servers,hackers attack root servers,-0.4767,Negative,0.48602,Moderately Manipulative
SemEval_739,train,3.1,2.9,3.0,Video games can improve your vision,video games improve vision,0.5994,Positive,0.55964,Moderately Manipulative
SemEval_740,train,2.5,3.0,2.88,Internet attacked! (Did anyone notice?),internet attacked anyone notice,-0.4588,Negative,0.47528000000000004,Moderately Manipulative
SemEval_741,train,3.3,3.0,2.9,"In Washington, contractors take on biggest role ever",washington contractors take biggest role ever,0.0,Neutral,0.2,Non-Manipulative
SemEval_742,train,2.22,3.56,2.89,Floods force Malaysia evacuations,floods force malaysia evacuations,0.0,Neutral,0.2,Non-Manipulative
SemEval_743,train,3.0,2.62,3.12,"On MySpace, girls seek friends, boys flirt",myspace girls seek friends boys flirt,0.4767,Positive,0.48602,Moderately Manipulative
SemEval_744,train,2.25,3.38,2.88,Tests of drug to block H.I.V. infection are halted over safety,tests drug block infection halted safety,-0.0258,Neutral,0.21548,Non-Manipulative
SemEval_745,train,2.9,2.9,2.9,Zoo polar bear to have root canal,zoo polar bear root canal,0.0,Neutral,0.2,Non-Manipulative
SemEval_746,train,3.45,2.89,3.11,Europe take big Royal Trophy lead,europe take big royal trophy lead,0.0,Neutral,0.2,Non-Manipulative
SemEval_747,train,3.0,2.8,3.0,Israel to install cameras to show live Mughrabi footage,israel install cameras show live mughrabi footage,0.0,Neutral,0.2,Non-Manipulative
SemEval_748,train,2.91,3.18,3.18,'We lit our last candle yesterday',lit last candle yesterday,0.0,Neutral,0.2,Non-Manipulative
SemEval_749,train,3.2,3.1,3.3,Google buys YouTube for $1.65bn,google buys youtube,0.0,Neutral,0.2,Non-Manipulative
